$ 2013 pst,,,,,,,,,,,
"# Blowout used as estimate for TDS, Breitenbush for SED, Blowout for all others",,,,,,,,,,,
#   JDAY,TDS,BIGSED,PTSED,PO4,NH4,Nox,RDOM,RPOM,ALG-BG,ALG-OTH,DO
300.958,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.37356374
301,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.40174592
301.042,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.40174592
301.083,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.4300497
301.125,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.4300497
301.167,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.45847574
301.208,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.49467171
301.25,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.4908482
301.292,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.52734891
301.333,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.56001618
301.375,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.52734891
301.417,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.43765985
301.458,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.35305796
301.5,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.32133019
301.542,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.31756148
301.583,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.37356374
301.625,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.40554185
301.667,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.41708145
301.708,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.44937947
301.75,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.51409506
301.792,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.56785404
301.833,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.65516862
301.875,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.74362891
301.917,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.80716644
301.958,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.87536132
302,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.96665904
302.042,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.0323425
302.083,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.06732218
302.125,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.13373632
302.167,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.17336799
302.208,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.24086979
302.25,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.28085361
302.292,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.31711486
302.333,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.35761907
302.375,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.32541435
302.417,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.2572227
302.458,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.12698204
302.5,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.02567619
302.542,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.99093763
302.583,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.98681186
302.625,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.98681186
302.667,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.99093763
302.708,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.99887179
302.75,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.03776627
302.792,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.07683714
302.833,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.11192856
302.875,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.15551213
302.917,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.19094051
302.958,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.25823893
303,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.2900903
303.042,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.35844945
303.083,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.36674888
303.125,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.4315134
303.167,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.46821212
303.208,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.47657539
303.25,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.51346225
303.292,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.55480239
303.333,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.5632087
303.375,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.52595715
303.417,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.42385779
303.458,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.25939083
303.5,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.18388182
303.542,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.12133149
303.583,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.08628547
303.625,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.08628547
303.667,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.09026243
303.708,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.09439848
303.75,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.0755153
303.792,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.04467801
303.833,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.04863516
303.875,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.05275059
303.917,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.02597565
303.958,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,12.02597565
304,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.99947307
304.042,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.99947307
304.083,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.99537805
304.125,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.96098644
304.167,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.96098644
304.208,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.93458341
304.25,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.93458341
304.292,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.9386582
304.333,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.91235806
304.375,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.88227152
304.417,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.85231592
304.458,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.79279469
304.5,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.73378871
304.542,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.67145967
304.583,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.64241014
304.625,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.58468626
304.667,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.58468626
304.708,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.58468626
304.75,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.58849125
304.792,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.59229623
304.833,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.59625342
304.875,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.60401558
304.917,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.60782055
304.958,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.66565647
305,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.66565647
305.042,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.66947987
305.083,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.66947987
305.125,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.66565647
305.167,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.66183306
305.208,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.66183306
305.25,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.66183306
305.292,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.66183306
305.333,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.66565647
305.375,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.66565647
305.417,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.6000584
305.458,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.53503153
305.5,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.4630322
305.542,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.39151306
305.583,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.40809511
305.625,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.40042541
305.667,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.42082341
305.708,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.44523416
305.75,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.46580989
305.792,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.48647045
305.833,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.48267457
305.875,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.49960616
305.917,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.55294161
305.958,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.54529467
306,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.52969488
306.042,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.51807149
306.083,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.51409506
306.125,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.49864815
306.167,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.4870247
306.208,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.4908482
306.25,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.4908482
306.292,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.46229001
306.333,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.46094686
306.375,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.46870918
306.417,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.45564785
306.458,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.4388481
306.5,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.41833697
306.542,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.3864532
306.583,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.41833697
306.625,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.4580849
306.667,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.49041816
306.708,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.56854134
306.75,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.60124439
306.792,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.66338539
306.833,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.69651328
306.875,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.72204689
306.917,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.74753441
306.958,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.77328642
307,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.77328642
307.042,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.78122053
307.083,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.81489999
307.125,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.81895478
307.167,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.81895478
307.208,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.85279362
307.25,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.85279362
307.292,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.88678274
307.333,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.89085757
307.375,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.89885048
307.417,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.87655693
307.458,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.81669053
307.5,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.78695244
307.542,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.75734348
307.583,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.69080734
307.625,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.69080734
307.667,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.69080734
307.708,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.72014136
307.75,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.74557797
307.792,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.7751581
307.833,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.80891204
307.875,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.80891204
307.917,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.84265964
307.958,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.84265964
308,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.8726485
308.042,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.90276858
308.083,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.90276858
308.125,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.92909281
308.167,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.92909281
308.208,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.95946776
308.25,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.95946776
308.292,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.96734284
308.333,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.96734284
308.375,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.9410333
308.417,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.8806217
308.458,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.82073534
308.5,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.76926378
308.542,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.73573894
308.583,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.70251556
308.625,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.70636694
308.667,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.70251556
308.708,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.70636694
308.75,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.73975415
308.792,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.73975415
308.833,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.73975415
308.875,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.76926378
308.917,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.76523875
308.958,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.76926378
309,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.79486706
309.042,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.79098735
309.083,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.79098735
309.125,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.78695244
309.167,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.78695244
309.208,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.81669053
309.25,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.82073534
309.292,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.81669053
309.333,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.82073534
309.375,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.79486706
309.417,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.773134
309.458,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.73975415
309.5,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.71422375
309.542,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.67712204
309.583,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.64800356
309.625,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.61901079
309.667,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.62298716
309.708,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.62298716
309.75,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.62681058
309.792,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.63063401
309.833,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.63461037
309.875,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.63461037
309.917,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.64241014
309.958,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.64623355
310,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.65005697
310.042,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.65005697
310.083,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.65403331
310.125,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.65403331
310.167,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.65403331
310.208,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.65005697
310.25,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.65403331
310.292,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.65785672
310.333,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.66183306
310.375,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.63667608
310.417,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.61162553
310.458,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.55048134
310.5,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.52577394
310.542,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.49363341
310.583,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.45772237
310.625,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.45005272
310.667,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.44629309
310.708,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.44253346
310.75,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.43862344
310.792,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.4348638
310.833,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.4630322
310.875,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.45534419
310.917,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.45534419
310.958,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.45157556
311,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.43996815
311.042,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.43243086
311.083,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.42851146
311.125,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.42082341
311.167,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.4093667
311.208,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.42982118
311.25,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.42604348
311.292,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.41455927
311.333,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.40685275
311.375,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.36730831
311.417,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.37107699
311.458,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.38253378
311.5,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.41455927
311.542,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.3864532
311.583,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.3864532
311.625,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.41833697
311.667,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.44657312
311.708,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.48267457
311.75,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.51893573
311.792,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.530503
311.833,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.5957643
311.875,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.5957643
311.917,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.62853339
311.958,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.62853339
312,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.66160026
312.042,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.66544228
312.083,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.66928431
312.125,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.66928431
312.167,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.66928431
312.208,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.70251556
312.25,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.70636694
312.292,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.71037237
312.333,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.71037237
312.375,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.68880178
312.417,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.68880178
312.458,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.63063401
312.5,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.62681058
312.542,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.56535689
312.583,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.56139969
312.625,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.52898413
312.667,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.55759468
312.708,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.55759468
312.75,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.61121099
312.792,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.61121099
312.833,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.61121099
312.875,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.60738756
312.917,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.64018483
312.958,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.63635212
313,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.66160026
313.042,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.66160026
313.083,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.69080734
313.125,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.71612614
313.167,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.74960302
313.208,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.74557797
313.25,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.77127837
313.292,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.79693314
313.333,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.80097796
313.375,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.80097796
313.417,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.77127837
313.458,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.71226534
313.5,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.6829505
313.542,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.64208271
313.583,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.58016464
313.625,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.57634119
313.667,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.57634119
313.708,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.60523043
313.75,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.60906316
313.792,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.6130492
313.833,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.6130492
313.875,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.64208271
313.917,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.64208271
313.958,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.67124225
314,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.67509365
314.042,26.1,1.27,1.3,0.005,0.006,0,0.35,0.11,0,0,11.70438932
